CODES,DESCRIPTION,UNIT_1_TAX,UNIT_2_TAX,UNIT_3_TAX,UNIT,WEIGHT,STD,IM_STD,EX_STD
85365050005,"Pressure switch, for a voltage not exceeding 1,000 V",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,PCE,KGM,,,
85365060003,Electronic AC switches consisting of optically coupled input and output circuits (Insulated thyristor AC switches),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85365070001,"Electronic switches, including temperature protected electronic switches, consisting of a transistor and a logic chip (chip-on-chip technology)for a voltage not exceeding 1000 V",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85365080009,Electromechanical snap-action switches for a current not exceeding 11 amps,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85365090007,"Other switches, for a voltage not exceeding 1,000 V",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,C02 MP1 ,
85366100003,"Lamp-holders, for a voltage not exceeding 1,000 V",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85366910003,Plugs and sockets for co-axial cables and printed circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85366990006,"Other plugs and sockets, for a voltage not exceeding 1000 V",3.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,C02,
85367000002,"Connectors for optical fibres, optical fibre bundles or cables",3 PERCENT,"0 PERCENT (LDCs,PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,PCE,KGM,,,
85369010006,Conductive glass,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,MW0 ,
85369020004,Connection and contact elements for wires and cables.,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85369030002,Wafer probers,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85369040000,"Battery clamp of a kind used for motor vehicles of heading 87.02, 87.03, 87.04 or 87.11",3 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85369090009,Other articles of heading 85.36,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85371010002,"Electronics control apparatus (including digital controllers, programmed controllers, microprocessors and other similar control apparatus) exclusively for use with machineries, for a voltage not exceeding 1,000 V",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",2.5 PERCENT,SET,KGM,Z ,,S01 S03 
85371090005,"Other apparatus for electric control or the distribution of electricity, for a voltage not exceeding 1,000 V",6.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,SET,KGM,Z ,,
85372011009,"Electronics control devices (including digital controllers, programmed controllers, microprocessors and other similar control devices) exclusively for use with machineries, for a voltage exceeding 1,000 V but less than 3,000 V",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,SET,KGM,Z ,,
85372019001,"Other apparatus for electric control or the distribution of electricity, for a voltage exceeding 1,000 V but less than 3,000 V",6.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,Z ,MW0,
85372021007,"Electronics control devices (including digital controllers, programmed controllers, microprocessors and other similar control devices) exclusively for use with machineries for a voltage 3,000 V and over",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,SET,KGM,Z ,,
85372029009,"Other apparatus for electric control or the distribution of electricity, for a voltage 3,000 V and over",8.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,SET,KGM,Z ,MW0,
85381000003,"Boards, panels, consoles, desks, cabinets, and other bases for the goods of heading 85.37, not equipped with their apparatus",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,,KGM,,,
85389010004,Parts and fittings of switches and breakers,2 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
85389020002,Other parts suitable for use solely or principally with the apparatus of heading 8537,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,,KGM,,,
85389090007,Other parts suitable for use solely or principally with the apparatus of heading 85.35 or 85.36,3 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,KGM,,,
85391000002,Sealed beam lamp units,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,C02 ,
85392100009,Tungsten halogen lamps,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85392210006,"Electric filament lamps for general lighting, of a power not exceeding 220 W and for a voltage exceeding 100 V",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,256,
85392220004,"Coloured lamps, for decoration, of a power not exceeding 220 W and for a voltage exceeding 100 V",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,,
85392290009,"Other electric filament lamps, of a power not exceeding 220 W and for a voltage xceeding 100 V",4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85392910009,Other electric filament lamps for general lighting,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,256,
85392920007,"Other coloured lamps, for decoration",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85392990002,Other electric filament lamps,3.4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,,
85393100007,"Fluorescent lamps, hot cathode",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,C02,
85393210004,Electric mercury vapour lamps,7.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85393220002,Sodium vapour lamps,7.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85393230000,Metal halide lamps,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85393910007,"Bulbs, electric, for fishing",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85393921004,Cold-cathode fluorescent lamps(CCFLs) for backlighting of flat panel displays,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85393929006,Other cool cathode lamp,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85393990000,Other discharge lamps,5 PERCENT,"0 PERCENT (LDCs,PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85394100005,Arc-lamps,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85394910005,Ultra-violet lamps,3.4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,,
85394920003,Infra-red lamps,3.4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,C02 ,
85395100002,Light-emitting diode (LED) modules,1.7 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85395200001,Light-emitting diode (LED) lamps,3.4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,PCE,KGM,,C02 ,
85399000005,Parts of articles of heading 8539,1.7 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,,
85401100106,"Colour high resolution cathode-ray television picture tubes (for a pitch-under 0.30 mm), including video monitor cathode-ray tubes",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85401100204,"Colour medium resolution cathode-ray television picture tubes (for a pitch-from 0.30 mm to 0.40 mm), including video monitor cathode-ray tubes",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85401100302,"Colour low resolution cathode-ray television picture tubes (for a pitch-from 0.40 mm), including video monitor cathode-ray tubes",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,MP1,
85401200007,"Monochrome cathode-ray television picture tubes, including video monitor cathode-ray tubes",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85402000007,Television camera tubes; image converters and intensifiers; other photo-cathode tubes,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85404000003,"Monochrome data/graphic display tubes ; colour data/graphic display tubes, with a phosphor dot screen pitch smaller than 0.4 mm",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85406000008,Other cathode-ray tubes,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,MW0 ,S01 S03 
85407100005,Magnetrons,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 S03 
85407900105,Klystrons,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 S03 
85407900908,Other microwave tubes,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 S03 
85408100003,Receiver or amplifier valves and tubes,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 S03 
85408910003,"Numerical indicator tubes, fluorescent type",1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85408990006,Other valves and tubes,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85409110009,Deflection yoke,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,PCE,KGM,,,
85409190002,Other parts of cathode-ray tubes,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,,KGM,,,S01 S03 
85409900003,Other parts of articles of heading 85.40,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,,KGM,,,S01 S03 
85411010006,"Chips and wafers of diodes, other than photosensitive or light emitting diodes",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85411090009,"Other diodes, other than photosensitive or light emitting diodes",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,,
85412100005,"Transistors, with a dissipation rate of less than 1 W",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,,
85412910005,Chips and wafers of transistors,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85412990008,Other transistors,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,,S01 S03 
85413000004,"Thyristors, diacs and triacs, other than photosensitive devices",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 S03 
85414100109,Chips and wafers of light emitting diodes (GAASP),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,,
85414100207,Chips and wafers of light emitting diodes (ALGAINP),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,MP1 ,
85414100902,Other light-emitting diodes (LED),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,,
85414200108,Solar cells not assembled in modules or made up into panels,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,468 MW0 ,S01 S03 
85414200901,Other photovoltaic cells not assembled in modules or made up into panels,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,468 MW0 ,S01 S03 
85414300107,Solar cells assembled in modules or made up into panels,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,468 MW0 ,S01 S03 
85414300900,Other photovoltaic cells assembled in modules or made up into panels,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,468 MW0 ,S01 S03 
85414900101,Chips and wafers of photo-diodes and photo-transistors,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,MW0 ,S01 S03 
85414900209,Other photo-diode and photo-transistors,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,
85414900904,Other photosensitive semiconductor devices,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 S03 
85415100008,Semiconductor-based transducers,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,PCE,KGM,,MW0 ,
85415900000,Other semiconductor devices,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,MW0 ,S01 S03 
85416010005,Quartz crystals oscillators,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 
85416090008,Other mounted piezo-electric crystals,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 S03 
85419010009,Mold,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,,S01 
85419020007,"Lead frames for transistors, diodes",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2 PERCENT,PCE,KGM,,,
85419030005,Parts and fittings of quartz crystal oscillators,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,PCE,KGM,,,S01 
85419090002,Other parts of articles of heading 85.41,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,,KGM,,,S01 S03 
85423100002,"Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85423200118,"Chips and wafers of monolithic digital integrated circuits, with Mask-ROM",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 
85423200127,"Monolithic digital integrated circuits, with Mask-ROM",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423200136,"Chips and wafers of other monolithic integrated circuits, with Mask-ROM",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423200145,"Monolithic integrated circuits, with Mask-ROM",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423200154,"Chips and wafers of hybrid integrated circuits, with Mask-ROM",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423200163,"Hybrid integrated circuits, with Mask-ROM",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423200216,Chips of dynamic random access memory integrated circuits (DRAM),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 
85423200225,Wafers of dynamic random access memory integrated circuits (DRAM),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 
85423200234,Dynamic random access memory integrated circuits (DRAM),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 
85423200314,Chips of static random access memory integrated circuits (SRAM),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85423200323,Wafers of static random access memory integrated circuits (SRAM),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85423200332,Static random access memory integrated circuits (SRAM),0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85423200902,Other memories,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423300000,Amplifiers,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423900111,Chips of other monolithic digital integrated circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85423900120,Wafers of other monolithic digital integrated circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85423900139,Other monolithic digital integrated circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85423900219,Other chips and wafers of hybrid integrated circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,MW0 ,
85423900228,Other hybrid integrated circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,
85423900905,Other electronic integrated circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,PCE,KGM,,,S01 S03 
85429010008,Lead frames for integrated circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2 PERCENT,PCE,KGM,,,
85429090001,Other parts of articles of heading No. 8542,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,,
85431000006,Particle accelerators,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,SET,KGM,,,S01 S03 
85432000004,Signal generators,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,,S01 S03 
85433020008,Electroplating and electrolysis machines of a kind used solely or principally for the manufacture of printed circuits,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,SET,KGM,,,
85433090003,"Other machines and apparatus for electroplating, electrolysis or electrophoresis",3.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,SET,KGM,Z ,,
85434000108,Electronic cigarette  devices,4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,111 MW0 ,
85434000206,Heated tobacco product devices,4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,501 MW0 ,
85434000901,Other similar personal electronic vaporising devices,4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,111 MW0 ,
85437010001,Electric fence energisers,4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,Z ,,
85437021008,"Electrical detectors, for mines",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,SET,KGM,Z ,,
85437022007,"Electrical detectors, for metal objects",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,SET,KGM,,,
85437030007,Ozone generators,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",0 PERCENT,SET,KGM,Z ,C02 ,
85437040005,"Blasting and dynamiting sets, electrical (including safety detonators)",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,SET,KGM,Z ,,
85437053009,Digital signal processing apparatus capable of connecting to a wired or wireless network for the mixing of sound,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,SET,KGM,T* ,,
85437059003,Other mixing or noise reduction units for use in sound recording,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,SET,KGM,T* ,,
85437060000,Electrolytic polishing apparatus for polishing specimens for microscopic or metallurgical examination,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,SET,KGM,,,
85437070008,Electric fence chargers for pasturage,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,,
85437081005,"Synchronisers, electrical, for synchronising electrical generators",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,,
85437082004,"Electrical windscreen wipers, defrosters and demisters (except those for motor vehicles)",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85437091003,Electrical machines with translation or dictionary functions,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,Z ,,
85437092002,Electrical nerve stimulator,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,504 MW0 ,
85437093001,Articles specifically designed for connection to telegraphic or telephonic apparatus or instruments or to telegraphic or telephonic networks,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,,
85437094000,Cordless infrared remote control devices for video game consoles; Digital flight-data recorders ;Microwave amplifiers,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,T* ,,
85437095009,"Portable battery operated electronic reader for recording and reproducing text, still image or audio file; Portable interactive electronic education devices primarily designed for children",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,C02 ,
85437099201,Infra-red ray remote control apparatus,4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,,
85437099309,External RF (radio frequency) power amplifier,4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,602,
85437099504,"Controllers, for the motorized vehicles (electric motorcycles and cycles fitted with an auxiliary motor) of subheading 8711.60",4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,,MW0 ,
85437099906,Other electrical machines and apparatus,4.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,SET,KGM,T* ,C02 MP1 ,
85439040001,Electronic microassemblies of a kind solely or principally used in articles of heading 8543,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,PCE,KGM,,MP1 ,
85439050008,Electrophoretic display devices solely for manufacturing electronic reading device,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
85439090000,Other parts of articles of heading 85.43,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,S01 S03 
85441100004,Winding wires of copper (including enameled copper wires),3.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,MW0 ,
85441900006,Other winding wires,3.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,MW0,
85442010001,Co-axial cable,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,KGM,,MW0,
85442090004,Other co-axial electric conductors,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,KGM,,MW0,
85443000001,"Ignition wiring sets and other wiring sets of kind used in vehicles, aircaft or ships",3.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,MP1,
85444210005,"Electric conductors, for a voltage not exceeding 1000V, fitted with connectors, of a kind used for telecommunications",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85444290106,Busway system,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85444290909,"Other electric conductors, fitted with  connectors, for a voltage not exceeding 1000 V",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,C02 ,
85444910008,"Electric conductors, for a voltage not exceeding 80 v, not fitted with connectors, of a kind used for telecommunications",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,,
85444990001,"Other electric conductors, not fitted with connectors, for a voltage not exceeding 1000 V",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,PCE,KGM,,C02 MP1 ,
85446010002,Insulated cables for a voltage exceeding 69 kV and over,10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",20 PERCENT,,KGM,,MW0,
85446020000,"Insulated cables for a voltage exceeding 3 kV and over, but less than 69 kV",7.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,KGM,,MW0,
85446090005,"Other electric conductors, for a voltage exceeding 1,000 V",7.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,KGM,,MW0,
85447000002,Optical fibre cables,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,,KGM,,,
85451100003,Carbon electrodes of a kind usd for furnaces,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
85451910003,Carbon electrodes of a kind use for electrolysis,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,PCE,KGM,,,
